"2023-01-01","AED",3.67265
"2023-01-01","AFN",87.499995
"2023-01-01","ALL",107.15
"2023-01-01","AMD",393.73154
"2023-01-01","ANG",1.802385
"2023-01-01","AOA",503.691
"2023-01-01","ARS",177.136
"2023-01-01","AUD",1.4695
"2023-01-01","AWG",1.8
"2023-01-01","AZN",1.7
"2023-01-01","BAM",1.834694
"2023-01-01","BBD",2
"2023-01-01","BDT",103.159197
"2023-01-01","BGN",1.827155
"2023-01-01","BHD",0.37658
"2023-01-01","BIF",2062
"2023-01-01","BMD",1
"2023-01-01","BND",1.345463
"2023-01-01","BOB",6.910305
"2023-01-01","BRL",5.2867
"2023-01-01","BSD",1
"2023-01-01","BTC",6.0522668e-05
"2023-01-01","BTN",82.580061
"2023-01-01","BWP",12.794278
"2023-01-01","BYN",2.524226
"2023-01-01","BZD",2.01584
"2023-01-01","CAD",1.35695
"2023-01-01","CDF",2030
"2023-01-01","CHF",0.924533
"2023-01-01","CLF",0.03075
"2023-01-01","CLP",848.25
"2023-01-01","CNH",6.9282
"2023-01-01","CNY",6.8979
"2023-01-01","COP",4828.102895
"2023-01-01","CRC",584.108955
"2023-01-01","CUC",1
"2023-01-01","CUP",25.75
"2023-01-01","CVE",103.55
"2023-01-01","CZK",22.5693
"2023-01-01","DJF",177.5
"2023-01-01","DKK",6.9477
"2023-01-01","DOP",56.25
"2023-01-01","DZD",137.179376
"2023-01-01","EGP",24.7195
"2023-01-01","ERN",15
"2023-01-01","ETB",53.65
"2023-01-01","EUR",0.932271
"2023-01-01","FJD",2.2205
"2023-01-01","FKP",0.826583
"2023-01-01","GBP",0.826583
"2023-01-01","GEL",2.7
"2023-01-01","GGP",0.826583
"2023-01-01","GHS",8.347259
"2023-01-01","GIP",0.826583
"2023-01-01","GMD",61.95
"2023-01-01","GNF",8770
"2023-01-01","GTQ",7.84819
"2023-01-01","GYD",209.232695
"2023-01-01","HKD",7.81325
"2023-01-01","HNL",24.7
"2023-01-01","HRK",7.0422
"2023-01-01","HTG",146.703253
"2023-01-01","HUF",373.38
"2023-01-01","IDR",15538.5
"2023-01-01","ILS",3.5262
"2023-01-01","IMP",0.826583
"2023-01-01","INR",82.7696
"2023-01-01","IQD",1460.5
"2023-01-01","IRR",41850
"2023-01-01","ISK",141.55
"2023-01-01","JEP",0.826583
"2023-01-01","JMD",151.711898
"2023-01-01","JOD",0.7093
"2023-01-01","JPY",131.11504184
"2023-01-01","KES",123.5
"2023-01-01","KGS",85.68
"2023-01-01","KHR",4118.5
"2023-01-01","KMF",460.224482
"2023-01-01","KPW",900
"2023-01-01","KRW",1261.910033
"2023-01-01","KWD",0.305435
"2023-01-01","KYD",0.833419
"2023-01-01","KZT",462.856977
"2023-01-01","LAK",17342.5
"2023-01-01","LBP",1522.5
"2023-01-01","LKR",364.752376
"2023-01-01","LRD",154.450017
"2023-01-01","LSL",17.01
"2023-01-01","LYD",4.825
"2023-01-01","MAD",10.43875
"2023-01-01","MDL",19.131518
"2023-01-01","MGA",4480
"2023-01-01","MKD",57.724919
"2023-01-01","MMK",2100.16369
"2023-01-01","MNT",3406.965265
"2023-01-01","MOP",8.027878
"2023-01-01","MRU",36.85
"2023-01-01","MUR",43.949999
"2023-01-01","MVR",15.405
"2023-01-01","MWK",1024.5
"2023-01-01","MXN",19.4819
"2023-01-01","MYR",4.405
"2023-01-01","MZN",63.850001
"2023-01-01","NAD",17.01
"2023-01-01","NGN",448.08
"2023-01-01","NIO",36.4
"2023-01-01","NOK",9.771675
"2023-01-01","NPR",132.128343
"2023-01-01","NZD",1.575052
"2023-01-01","OMR",0.384991
"2023-01-01","PAB",1
"2023-01-01","PEN",3.804
"2023-01-01","PGK",3.52
"2023-01-01","PHP",55.679993
"2023-01-01","PKR",226.55
"2023-01-01","PLN",4.38165
"2023-01-01","PYG",7332.94607
"2023-01-01","QAR",3.64075
"2023-01-01","RON",4.6193
"2023-01-01","RSD",109.441576
"2023-01-01","RUB",73.75
"2023-01-01","RWF",1070
"2023-01-01","SAR",3.758788
"2023-01-01","SBD",8.278288
"2023-01-01","SCR",13.405776
"2023-01-01","SDG",572
"2023-01-01","SEK",10.4273
"2023-01-01","SGD",1.340586
"2023-01-01","SHP",0.826583
"2023-01-01","SLL",17665
"2023-01-01","SOS",569.5
"2023-01-01","SRD",31.809
"2023-01-01","SSP",130.26
"2023-01-01","STD",22823.990504
"2023-01-01","STN",23.3
"2023-01-01","SVC",8.751124
"2023-01-01","SYP",2512.53
"2023-01-01","SZL",17.01
"2023-01-01","THB",34.530368
"2023-01-01","TJS",10.196018
"2023-01-01","TMT",3.5
"2023-01-01","TND",3.124
"2023-01-01","TOP",2.341265
"2023-01-01","TRY",18.6858
"2023-01-01","TTD",6.796026
"2023-01-01","TWD",30.662698
"2023-01-01","TZS",2332
"2023-01-01","UAH",36.856003
"2023-01-01","UGX",3720.224466
"2023-01-01","USD",1
"2023-01-01","UYU",39.974162
"2023-01-01","UZS",11225
"2023-01-01","VES",16.78175
"2023-01-01","VND",23640
"2023-01-01","VUV",118.044
"2023-01-01","WST",2.69755
"2023-01-01","XAF",611.529402
"2023-01-01","XAG",0.04172754
"2023-01-01","XAU",0.00054829
"2023-01-01","XCD",2.70255
"2023-01-01","XDR",0.751548
"2023-01-01","XOF",611.529402
"2023-01-01","XPD",0.00055737
"2023-01-01","XPF",111.249471
"2023-01-01","XPT",0.00093229
"2023-01-01","YER",250.299958
"2023-01-01","ZAR",17.02291
"2023-01-01","ZMW",18.111181
"2023-01-01","ZWL",322
"2023-01-02","AED",3.672635
"2023-01-02","AFN",87.843054
"2023-01-02","ALL",107.091316
"2023-01-02","AMD",393.699232
"2023-01-02","ANG",1.802385
"2023-01-02","AOA",503.691
"2023-01-02","ARS",176.670739
"2023-01-02","AUD",1.467567
"2023-01-02","AWG",1.8
"2023-01-02","AZN",1.7
"2023-01-02","BAM",1.832031
"2023-01-02","BBD",2
"2023-01-02","BDT",103.159197
"2023-01-02","BGN",1.827135
